Date,Open,High,Low,Close,Adj Close,Volume
2000-02-23,601.580994,601.580994,601.580994,601.580994,329.040314,9749835.0
2000-02-24,642.916992,642.916992,642.916992,642.916992,351.649506,12077480.0
2000-02-25,658.166992,658.166992,658.166992,658.166992,359.990601,6894987.0
2000-02-28,670.20697,670.20697,670.20697,670.20697,366.575989,2126397.0
2000-02-29,717.562988,717.562988,717.562988,717.562988,392.477783,1840737.0
2000-03-01,719.16803,719.16803,719.16803,719.16803,393.355652,5169120.0
2000-03-02,701.51001,701.51001,701.51001,701.51001,383.697449,3181457.0
2000-03-03,681.04303,681.04303,681.04303,681.04303,372.502899,2351345.0
2000-03-06,634.088013,634.088013,634.088013,634.088013,355.217804,8470814.0
2000-03-07,630.476013,630.476013,630.476013,630.476013,353.194366,12180878.0
2000-03-08,647.33197,647.33197,647.33197,647.33197,362.637146,5419824.0
2000-03-09,644.120972,644.120972,644.120972,644.120972,360.838409,2598959.0
2000-03-10,646.127991,646.127991,646.127991,646.127991,361.962708,4454210.0
2000-03-13,637.299011,637.299011,637.299011,637.299011,357.016571,4186982.0
2000-03-14,637.299011,637.299011,637.299011,637.299011,357.016571,3259726.0
2000-03-15,646.127991,646.127991,646.127991,646.127991,361.962708,2169742.0
2000-03-16,664.187012,664.187012,664.187012,664.187012,372.079376,4171936.0
2000-03-17,693.08197,693.08197,693.08197,693.08197,388.266357,7793913.0
2000-03-20,694.286011,694.286011,694.286011,694.286011,388.940826,3989098.0
2000-03-21,684.655029,684.655029,684.655029,684.655029,383.545593,4603188.0
2000-03-22,685.857971,685.857971,685.857971,685.857971,384.219543,3429138.0
2000-03-23,683.049011,683.049011,683.049011,683.049011,382.645905,3640885.0
2000-03-24,722.379028,722.379028,722.379028,722.379028,404.678741,6068996.0
2000-03-27,722.780029,722.780029,722.780029,722.780029,404.90329,3155796.0
2000-03-28,737.629028,737.629028,737.629028,737.629028,413.221741,7835440.0
2000-03-29,734.017029,734.017029,734.017029,734.017029,411.198334,6291352.0
2000-03-30,689.872009,689.872009,689.872009,689.872009,386.46814,3989706.0
2000-03-31,685.857971,685.857971,685.857971,685.857971,384.219543,8814586.0
2000-04-03,717.161987,717.161987,717.161987,717.161987,401.756042,4626864.0
2000-04-04,765.320007,765.320007,765.320007,765.320007,428.734375,6107436.0
2000-04-05,721.174988,721.174988,721.174988,721.174988,404.004181,748.0
2000-04-06,693.484009,693.484009,693.484009,693.484009,388.491516,3176948.0
2000-04-07,719.971008,719.971008,719.971008,719.971008,403.329773,2902742.0
2000-04-10,740.840027,740.840027,740.840027,740.840027,415.020599,12315064.0
2000-04-11,721.174988,721.174988,721.174988,721.174988,404.004181,4844415.0
2000-04-12,738.833008,738.833008,738.833008,738.833008,413.89624,5477915.0
2000-04-13,730.80603,730.80603,730.80603,730.80603,409.399445,4655251.0
2000-04-14,704.31897,704.31897,704.31897,704.31897,394.561401,3695815.0
2000-04-17,666.594971,666.594971,666.594971,666.594971,373.428223,4864071.0
2000-04-18,660.97699,660.97699,660.97699,660.97699,370.281128,7099916.0
2000-04-19,656.562012,656.562012,656.562012,656.562012,367.80777,3854793.0
2000-04-20,664.588013,664.588013,664.588013,664.588013,372.303955,4929774.0
2000-04-21,664.588013,664.588013,664.588013,664.588013,372.303955,0.0
2000-04-24,664.588013,664.588013,664.588013,664.588013,372.303955,0.0
2000-04-25,690.674011,690.674011,690.674011,690.674011,386.917389,2770523.0
2000-04-26,666.19397,666.19397,666.19397,666.19397,373.203674,4879771.0
2000-04-27,694.687988,694.687988,694.687988,694.687988,389.166046,10068970.0
2000-04-28,691.075989,691.075989,691.075989,691.075989,387.142639,10865703.0
2000-05-01,691.075989,691.075989,691.075989,691.075989,387.142639,0.0
2000-05-02,694.687988,694.687988,694.687988,694.687988,389.166046,6109119.0
2000-05-03,698.299011,698.299011,698.299011,698.299011,391.188934,6616098.0
2000-05-04,686.26001,686.26001,686.26001,686.26001,384.444611,1538057.0
2000-05-05,696.29303,696.29303,696.29303,696.29303,390.065155,3635885.0
2000-05-08,676.22699,676.22699,676.22699,676.22699,378.824249,3553125.0
2000-05-09,666.594971,666.594971,666.594971,666.594971,373.428223,3376776.0
2000-05-10,677.43103,677.43103,677.43103,677.43103,379.498657,3297096.0
2000-05-11,703.11499,703.11499,703.11499,703.11499,393.886902,4602256.0
2000-05-12,699.905029,699.905029,699.905029,699.905029,392.088654,1288335.0
2000-05-15,705.924988,705.924988,705.924988,705.924988,395.461121,1201124.0
2000-05-16,732.01001,732.01001,732.01001,732.01001,410.073944,2063717.0
2000-05-17,701.109009,701.109009,701.109009,701.109009,392.763123,1149962.0
2000-05-18,728.799988,728.799988,728.799988,728.799988,408.275726,3287369.0
2000-05-19,737.228027,737.228027,737.228027,737.228027,412.997162,5365182.0
2000-05-22,714.754028,714.754028,714.754028,714.754028,400.407043,4865198.0
2000-05-23,722.379028,722.379028,722.379028,722.379028,404.678741,3095112.0
2000-05-24,716.76001,716.76001,716.76001,716.76001,401.530884,3423912.0
2000-05-25,721.575989,721.575989,721.575989,721.575989,404.22879,1702469.0
2000-05-26,705.52301,705.52301,705.52301,705.52301,395.235901,4569355.0
2000-05-29,705.52301,705.52301,705.52301,705.52301,395.235901,0.0
2000-05-30,716.76001,716.76001,716.76001,716.76001,401.530884,2903750.0
2000-05-31,691.075989,691.075989,691.075989,691.075989,387.142639,13167923.0
2000-06-01,697.497009,697.497009,697.497009,697.497009,390.739655,4096033.0
2000-06-02,687.86499,687.86499,687.86499,687.86499,385.343689,5144363.0
2000-06-05,675.424011,675.424011,675.424011,675.424011,378.374359,4394987.0
2000-06-06,666.995972,666.995972,666.995972,666.995972,373.652893,11055836.0
2000-06-07,658.969971,658.969971,658.969971,658.969971,369.156769,10792551.0
2000-06-08,650.140991,650.140991,650.140991,650.140991,364.210785,5599738.0
2000-06-09,651.745972,651.745972,651.745972,651.745972,365.109833,4146181.0
2000-06-12,652.950012,652.950012,652.950012,652.950012,365.784454,2810253.0
2000-06-13,642.916992,642.916992,642.916992,642.916992,360.163818,4835090.0
2000-06-14,654.95697,654.95697,654.95697,654.95697,366.908661,4934365.0
2000-06-15,666.19397,666.19397,666.19397,666.19397,373.203674,7445494.0
2000-06-16,672.61499,672.61499,672.61499,672.61499,376.800812,6327016.0
2000-06-19,671.812012,671.812012,671.812012,671.812012,376.350922,4690986.0
2000-06-20,667.799011,667.799011,667.799011,667.799011,374.102875,4093664.0
2000-06-21,648.536011,648.536011,648.536011,648.536011,363.311584,7207617.0
2000-06-22,648.536011,648.536011,648.536011,648.536011,363.311584,5744166.0
2000-06-23,658.166992,658.166992,658.166992,658.166992,368.706879,6438840.0
2000-06-26,667.799011,667.799011,667.799011,667.799011,374.102875,3652568.0
2000-06-27,662.982971,662.982971,662.982971,662.982971,371.404907,2999910.0
2000-06-28,667.799011,667.799011,667.799011,667.799011,374.102875,3060653.0
2000-06-29,657.36499,657.36499,657.36499,657.36499,368.257599,2190088.0
2000-06-30,660.575012,660.575012,660.575012,660.575012,370.055847,4033173.0
2000-07-03,661.377991,661.377991,661.377991,661.377991,370.505798,5017151.0
2000-07-04,673.41803,673.41803,673.41803,673.41803,377.250702,3445785.0
2000-07-05,667.799011,667.799011,667.799011,667.799011,374.102875,3934707.0
2000-07-06,660.97699,660.97699,660.97699,660.97699,370.281128,2383651.0
2000-07-07,686.26001,686.26001,686.26001,686.26001,384.444611,4210446.0
2000-07-10,712.747009,712.747009,712.747009,712.747009,399.282837,9625491.0
2000-07-11,719.16803,719.16803,719.16803,719.16803,402.879822,7179573.0
2000-07-12,735.221008,735.221008,735.221008,735.221008,411.872925,6731010.0
2000-07-13,729.603027,729.603027,729.603027,729.603027,408.725494,5602884.0
2000-07-14,754.484009,754.484009,754.484009,754.484009,422.66391,11348737.0
2000-07-17,749.669006,749.669006,749.669006,749.669006,419.966644,6546923.0
2000-07-18,749.669006,749.669006,749.669006,749.669006,419.966644,4480943.0
2000-07-19,757.695007,757.695007,757.695007,757.695007,424.462708,3651936.0
2000-07-20,762.510986,762.510986,762.510986,762.510986,427.160767,3295193.0
2000-07-21,762.510986,762.510986,762.510986,762.510986,427.160767,3723938.0
2000-07-24,760.906006,760.906006,760.906006,760.906006,426.261597,2330393.0
2000-07-25,762.510986,762.510986,762.510986,762.510986,427.160767,3346303.0
2000-07-26,749.669006,749.669006,749.669006,749.669006,419.966644,2065857.0
2000-07-27,757.695007,757.695007,757.695007,757.695007,424.462708,5418927.0
2000-07-28,738.432007,738.432007,738.432007,738.432007,413.671539,2692281.0
2000-07-31,756.892029,756.892029,756.892029,756.892029,424.012939,2918346.0
2000-08-01,762.510986,762.510986,762.510986,762.510986,427.160767,3951966.0
2000-08-02,683.85199,683.85199,683.85199,683.85199,383.095703,30408962.0
2000-08-03,714.35199,714.35199,714.35199,714.35199,400.181946,15886258.0
2000-08-04,714.35199,714.35199,714.35199,714.35199,400.181946,4011194.0
2000-08-07,724.786987,724.786987,724.786987,724.786987,406.027557,2689720.0
2000-08-08,724.786987,724.786987,724.786987,724.786987,406.027557,4623327.0
2000-08-09,736.424988,736.424988,736.424988,736.424988,412.547333,4780312.0
2000-08-10,742.445007,742.445007,742.445007,742.445007,415.919708,2782781.0
2000-08-11,744.853027,744.853027,744.853027,744.853027,417.268616,2713596.0
2000-08-14,739.234009,739.234009,739.234009,739.234009,418.293518,1708012.0
2000-08-15,766.924988,766.924988,766.924988,766.924988,433.962372,5215568.0
2000-08-16,784.984985,784.984985,784.984985,784.984985,444.181458,8385354.0
2000-08-17,808.262024,808.262024,808.262024,808.262024,457.352692,2651683.0
2000-08-18,810.669006,810.669006,810.669006,810.669006,458.71463,3790659.0
2000-08-21,798.630005,798.630005,798.630005,798.630005,451.902557,3461462.0
2000-08-22,825.117004,825.117004,825.117004,825.117004,466.890045,4560814.0
2000-08-23,824.314026,824.314026,824.314026,824.314026,466.435791,8394474.0
2000-08-24,811.471985,811.471985,811.471985,811.471985,459.169098,3460638.0
2000-08-25,818.294983,818.294983,818.294983,818.294983,463.029877,2311952.0
2000-08-28,818.294983,818.294983,818.294983,818.294983,463.029877,0.0
2000-08-29,810.669006,810.669006,810.669006,810.669006,458.71463,5130340.0
2000-08-30,784.984985,784.984985,784.984985,784.984985,444.181458,5563405.0
2000-08-31,765.721008,765.721008,765.721008,765.721008,433.280975,5734783.0
2000-09-01,772.945007,772.945007,772.945007,772.945007,437.368774,17066351.0
2000-09-04,802.643005,802.643005,802.643005,802.643005,454.173218,7205711.0
2000-09-05,804.247986,804.247986,804.247986,804.247986,455.08136,4424161.0
2000-09-06,801.840027,801.840027,801.840027,801.840027,453.718903,6013516.0
2000-09-07,803.445984,803.445984,803.445984,803.445984,454.627594,5421942.0
2000-09-08,810.669006,810.669006,810.669006,810.669006,458.71463,9918094.0
2000-09-11,811.471985,811.471985,811.471985,811.471985,459.169098,2316189.0
2000-09-12,792.208984,792.208984,792.208984,792.208984,448.269196,2840593.0
2000-09-13,773.747986,773.747986,773.747986,773.747986,437.822968,2687507.0
2000-09-14,798.229004,798.229004,798.229004,798.229004,451.675568,7405268.0
2000-09-15,762.510986,762.510986,762.510986,762.510986,431.464691,5571798.0
2000-09-18,752.077026,752.077026,752.077026,752.077026,425.560577,8520919.0
2000-09-19,752.879028,752.879028,752.879028,752.879028,426.014374,5561009.0
2000-09-20,753.682007,753.682007,753.682007,753.682007,426.46875,3422232.0
2000-09-21,754.083008,754.083008,754.083008,754.083008,426.695709,6845177.0
2000-09-22,722.379028,722.379028,722.379028,722.379028,408.756134,10965825.0
2000-09-25,756.090027,756.090027,756.090027,756.090027,427.83136,4433247.0
2000-09-26,762.510986,762.510986,762.510986,762.510986,431.464691,3267304.0
2000-09-27,774.551025,774.551025,774.551025,774.551025,438.277344,5044812.0
2000-09-28,778.965027,778.965027,778.965027,778.965027,440.775085,3659214.0
2000-09-29,790.603027,790.603027,790.603027,790.603027,447.360596,3516648.0
2000-10-02,773.346985,773.346985,773.346985,773.346985,437.596161,4266898.0
2000-10-03,794.617004,794.617004,794.617004,794.617004,449.631683,2891645.0
2000-10-04,797.827026,797.827026,797.827026,797.827026,451.447968,2119950.0
2000-10-05,801.038025,801.038025,801.038025,801.038025,453.265045,3577932.0
2000-10-06,812.275024,812.275024,812.275024,812.275024,459.623474,4050548.0
2000-10-09,776.156006,776.156006,776.156006,776.156006,439.185669,3195647.0
2000-10-10,767.327026,767.327026,767.327026,767.327026,434.189789,5049585.0
2000-10-11,724.786987,724.786987,724.786987,724.786987,410.118744,6630413.0
2000-10-12,758.497986,758.497986,758.497986,758.497986,429.193817,7550551.0
2000-10-13,740.437988,740.437988,740.437988,740.437988,418.974762,6452442.0
2000-10-16,749.669006,749.669006,749.669006,749.669006,424.19809,2958757.0
2000-10-17,762.510986,762.510986,762.510986,762.510986,431.464691,3678861.0
2000-10-18,734.41803,734.41803,734.41803,734.41803,415.568329,6448801.0
2000-10-19,744.049988,744.049988,744.049988,744.049988,421.018524,4716053.0
2000-10-20,765.721008,765.721008,765.721008,765.721008,433.280975,4085855.0
2000-10-23,778.564026,778.564026,778.564026,778.564026,440.548187,6872548.0
2000-10-24,789.801025,789.801025,789.801025,789.801025,446.906586,2650387.0
2000-10-25,790.603027,790.603027,790.603027,790.603027,447.360596,1280351.0
2000-10-26,778.564026,778.564026,778.564026,778.564026,440.548187,2473002.0
2000-10-27,766.523987,766.523987,766.523987,766.523987,433.735321,2542267.0
2000-10-30,772.143005,772.143005,772.143005,772.143005,436.914948,902635.0
2000-10-31,797.827026,797.827026,797.827026,797.827026,451.447968,6180024.0
2000-11-01,799.432007,799.432007,799.432007,799.432007,452.35611,7055743.0
2000-11-02,819.900024,819.900024,819.900024,819.900024,463.93811,14767833.0
2000-11-03,834.749023,834.749023,834.749023,834.749023,472.34024,11862029.0
2000-11-06,842.775024,842.775024,842.775024,842.775024,476.881897,3394651.0
2000-11-07,828.328003,828.328003,828.328003,828.328003,468.707031,9566897.0
2000-11-08,836.354004,836.354004,836.354004,836.354004,473.248505,5873134.0
2000-11-09,841.169983,841.169983,841.169983,841.169983,475.973541,4146883.0
2000-11-10,834.749023,834.749023,834.749023,834.749023,472.34024,1888291.0
2000-11-13,806.656006,806.656006,806.656006,806.656006,456.444,3767727.0
2000-11-14,820.301025,820.301025,820.301025,820.301025,464.164917,4787256.0
2000-11-15,824.314026,824.314026,824.314026,824.314026,466.435791,11263383.0
2000-11-16,829.932983,829.932983,829.932983,829.932983,469.615112,3569552.0
2000-11-17,834.749023,834.749023,834.749023,834.749023,472.34024,5434172.0
2000-11-20,827.124023,827.124023,827.124023,827.124023,468.025848,4754880.0
2000-11-21,824.716003,824.716003,824.716003,824.716003,466.663116,6931430.0
2000-11-22,778.965027,778.965027,778.965027,778.965027,440.775085,4864321.0
2000-11-23,784.182007,784.182007,784.182007,784.182007,443.727234,6989621.0
2000-11-24,783.380005,783.380005,783.380005,783.380005,443.273315,2716341.0
2000-11-27,801.038025,801.038025,801.038025,801.038025,453.265045,3652575.0
2000-11-28,789.801025,789.801025,789.801025,789.801025,446.906586,1375320.0
2000-11-29,745.655029,745.655029,745.655029,745.655029,421.926697,6551101.0
2000-11-30,734.017029,734.017029,734.017029,734.017029,415.341431,4442295.0
2000-12-01,752.879028,752.879028,752.879028,752.879028,426.014374,5993562.0
2000-12-04,744.853027,744.853027,744.853027,744.853027,421.472961,3202847.0
2000-12-05,740.036987,740.036987,740.036987,740.036987,418.747833,18704626.0
2000-12-06,756.090027,756.090027,756.090027,756.090027,427.83136,8496682.0
2000-12-07,748.866028,748.866028,748.866028,748.866028,423.743652,3113218.0
2000-12-08,768.932007,768.932007,768.932007,768.932007,435.098022,2943318.0
2000-12-11,791.406006,791.406006,791.406006,791.406006,447.814789,9844339.0
2000-12-12,762.510986,762.510986,762.510986,762.510986,431.464691,3899947.0
2000-12-13,778.564026,778.564026,778.564026,778.564026,440.548187,5106198.0
2000-12-14,762.510986,762.510986,762.510986,762.510986,431.464691,6226779.0
2000-12-15,744.853027,744.853027,744.853027,744.853027,421.472961,9499011.0
2000-12-18,759.299988,759.299988,759.299988,759.299988,429.647644,1428143.0
2000-12-19,762.510986,762.510986,762.510986,762.510986,431.464691,3485399.0
2000-12-20,762.510986,762.510986,762.510986,762.510986,431.464691,3369417.0
2000-12-21,756.491028,756.491028,756.491028,756.491028,428.058289,2100271.0
2000-12-22,754.484009,754.484009,754.484009,754.484009,426.922668,393780.0
2000-12-25,754.484009,754.484009,754.484009,754.484009,426.922668,0.0
2000-12-26,754.484009,754.484009,754.484009,754.484009,426.922668,0.0
2000-12-27,764.919006,764.919006,764.919006,764.919006,432.827118,631885.0
2000-12-28,776.156006,776.156006,776.156006,776.156006,439.185669,1518755.0
2000-12-29,774.148987,774.148987,774.148987,774.148987,438.049896,943697.0
2001-01-01,774.148987,774.148987,774.148987,774.148987,438.049896,0.0
2001-01-02,762.510986,762.510986,762.510986,762.510986,431.464691,3413555.0
2001-01-03,754.484009,754.484009,754.484009,754.484009,426.922668,4307775.0
2001-01-04,814.682983,814.682983,814.682983,814.682983,460.985962,15291829.0
2001-01-05,830.333984,830.333984,830.333984,830.333984,469.842072,12845501.0
2001-01-08,815.484985,815.484985,815.484985,815.484985,461.439758,4813057.0
2001-01-09,808.262024,808.262024,808.262024,808.262024,457.352692,4609377.0
2001-01-10,801.038025,801.038025,801.038025,801.038025,453.265045,4800575.0
2001-01-11,814.682983,814.682983,814.682983,814.682983,460.985962,9536249.0
2001-01-12,826.721985,826.721985,826.721985,826.721985,467.798279,9009311.0
2001-01-15,821.906006,821.906006,821.906006,821.906006,465.07312,1904695.0
2001-01-16,814.281006,814.281006,814.281006,814.281006,460.758545,4201289.0
2001-01-17,841.973022,841.973022,841.973022,841.973022,476.428009,8357295.0
2001-01-18,854.815002,854.815002,854.815002,854.815002,483.694611,6770637.0
2001-01-19,835.551025,835.551025,831.538025,835.551025,472.794159,9561795.0
2001-01-22,870.065002,870.065002,870.065002,870.065002,492.323822,5658884.0
2001-01-23,880.499023,889.328003,880.499023,880.499023,498.227844,4373635.0
2001-01-24,886.117981,886.117981,886.117981,886.117981,501.40741,8331214.0
2001-01-25,872.473022,872.473022,866.854004,872.473022,493.68634,3883403.0
2001-01-26,876.486023,876.486023,876.486023,876.486023,495.957092,2184498.0
2001-01-29,880.499023,894.947021,880.499023,880.499023,498.227844,4205255.0
2001-01-30,905.380981,906.585022,905.380981,905.380981,512.307373,7793919.0
2001-01-31,894.947021,905.380981,868.460022,894.947021,506.403259,7022382.0
2001-02-01,850.802002,850.802002,850.802002,850.802002,481.42395,16077627.0
2001-02-02,858.828003,842.775024,842.775024,842.775024,476.881897,5076509.0
2001-02-05,847.992004,847.992004,847.992004,847.992004,479.833893,3487373.0
2001-02-06,852.406982,878.893982,862.841003,862.841003,488.235992,10305303.0
2001-02-07,855.617004,855.617004,855.617004,855.617004,484.148468,7344100.0
2001-02-08,858.828003,858.828003,858.828003,858.828003,485.96524,5295435.0
2001-02-09,853.611023,861.637024,849.195984,853.611023,483.013397,5449285.0
2001-02-12,864.447021,864.447021,864.447021,864.447021,489.144867,2666771.0
2001-02-13,858.828003,858.828003,858.828003,858.828003,485.96524,6901827.0
2001-02-14,842.775024,842.775024,842.775024,842.775024,476.881897,5474459.0
2001-02-15,834.749023,834.749023,834.749023,834.749023,472.34024,4329646.0
2001-02-16,825.919983,825.919983,825.919983,825.919983,467.344482,4510730.0
2001-02-19,818.695984,837.557983,804.247986,818.695984,463.256714,4172423.0
2001-02-20,806.656006,806.656006,806.656006,806.656006,456.444,4582677.0
2001-02-21,842.775024,842.775024,842.775024,842.775024,476.881897,22826077.0
2001-02-22,827.525024,827.525024,827.525024,827.525024,468.252533,5388688.0
2001-02-23,838.762024,850.802002,838.762024,838.762024,474.611084,4881693.0
2001-02-26,834.749023,834.749023,807.859985,834.749023,472.34024,11542194.0
2001-02-27,815.887024,815.887024,815.887024,815.887024,461.667297,12955014.0
2001-02-28,806.656006,814.682983,799.833984,814.682983,471.214355,11918646.0
2001-03-01,805.854004,805.854004,805.051025,805.854004,466.107727,20595807.0
2001-03-02,794.215027,794.215027,778.564026,794.215027,459.375793,5121107.0
2001-03-05,807.458984,807.458984,807.458984,807.458984,467.036072,3776936.0
2001-03-06,818.695984,818.695984,818.695984,818.695984,473.535461,29358787.0
2001-03-07,820.703003,820.703003,820.703003,820.703003,474.696472,3463272.0
2001-03-08,814.682983,831.538025,812.877014,814.682983,471.214355,2804574.0
2001-03-09,794.617004,816.288025,787.794006,794.617004,459.608246,4323218.0
2001-03-12,793.010986,770.536987,760.906006,770.536987,445.680267,4284543.0
2001-03-13,731.208008,731.208008,728.799988,731.208008,422.932343,10403139.0
2001-03-14,709.13501,709.13501,709.13501,709.13501,410.165192,15725541.0
2001-03-15,722.379028,722.379028,722.379028,722.379028,417.825562,13576660.0
2001-03-16,718.366028,718.366028,694.286011,718.366028,415.504456,9681821.0
2001-03-19,698.299011,740.036987,695.088989,698.299011,403.897675,6488421.0
2001-03-20,705.52301,715.958008,696.69397,715.958008,414.111542,11286236.0
2001-03-21,691.075989,691.075989,691.075989,691.075989,399.719971,5849977.0
2001-03-22,638.101013,638.101013,638.101013,638.101013,369.079071,9563443.0
2001-03-23,622.047974,671.01001,608.403015,622.047974,359.793884,10948536.0
2001-03-26,674.219971,675.825012,631.679993,674.219971,389.970276,9409595.0
2001-03-27,679.838989,679.838989,679.838989,679.838989,393.220276,8939471.0
2001-03-28,690.27301,718.366028,670.20697,690.27301,399.255402,9526800.0
2001-03-29,672.61499,672.61499,672.61499,672.61499,389.041992,7753654.0
2001-03-30,692.68103,703.11499,683.85199,683.85199,395.541443,4188476.0
2001-04-02,699.10199,707.129028,679.838989,699.10199,404.362061,3008760.0
2001-04-03,664.588013,702.312988,645.325012,664.588013,384.399048,6149610.0
2001-04-04,689.469971,695.892029,650.140991,689.469971,398.790894,3842179.0
2001-04-05,689.872009,719.971008,687.86499,710.338989,410.861664,3438278.0
2001-04-06,698.299011,721.575989,687.86499,698.299011,403.897675,5828341.0
2001-04-09,696.69397,710.338989,688.66803,696.69397,402.969421,1886404.0
2001-04-10,722.379028,722.379028,722.379028,722.379028,417.825562,5546011.0
2001-04-11,748.062988,748.062988,713.549988,732.01001,423.396179,5365836.0
2001-04-12,739.234009,739.234009,739.234009,739.234009,427.574493,5982086.0
2001-04-13,739.234009,739.234009,739.234009,739.234009,427.574493,0.0
2001-04-16,739.234009,739.234009,739.234009,739.234009,427.574493,0.0
2001-04-17,730.405029,730.405029,730.405029,730.405029,422.467896,3187837.0
2001-04-18,731.208008,803.445984,798.630005,798.630005,461.92923,4324848.0
2001-04-19,782.577026,782.577026,782.577026,782.577026,452.644196,8462840.0
2001-04-20,778.564026,778.564026,778.564026,778.564026,450.323151,5054013.0
2001-04-23,776.958008,748.866028,744.853027,748.866028,433.14566,8406153.0
2001-04-24,756.090027,773.747986,766.523987,766.523987,443.359009,4127563.0
2001-04-25,757.695007,774.148987,746.458008,757.695007,438.252441,3959348.0
2001-04-26,755.286987,755.286987,755.286987,755.286987,436.859589,4784925.0
2001-04-27,784.182007,784.182007,784.182007,784.182007,453.572662,5608332.0
2001-04-30,794.617004,799.833984,794.617004,794.617004,459.608246,3639176.0
2001-05-01,802.643005,810.669006,779.366028,802.643005,464.250427,5547341.0
2001-05-02,804.247986,804.247986,804.247986,804.247986,465.178772,9225490.0
2001-05-03,801.439026,809.867004,795.419006,803.445984,464.714935,13551073.0
2001-05-04,799.432007,799.432007,799.432007,799.432007,462.39328,8979388.0
2001-05-07,799.432007,799.432007,799.432007,799.432007,462.39328,0.0
2001-05-08,805.051025,805.051025,805.051025,805.051025,465.643372,4215265.0
2001-05-09,797.827026,797.827026,797.827026,797.827026,461.465088,9168169.0
2001-05-10,812.275024,822.708984,797.025024,812.275024,469.821594,3454573.0
2001-05-11,787.393005,787.393005,787.393005,787.393005,455.429871,8257332.0
2001-05-14,778.564026,763.314026,763.314026,763.314026,441.50235,5443713.0
2001-05-15,771.340027,778.564026,756.892029,761.708008,440.573578,6518241.0
2001-05-16,759.299988,759.299988,759.299988,759.299988,439.180786,13435096.0
2001-05-17,745.655029,745.655029,745.655029,745.655029,431.288452,23243239.0
2001-05-18,771.340027,772.945007,745.655029,771.340027,446.144775,7803199.0
2001-05-21,764.116028,764.116028,764.116028,764.116028,441.966309,1984658.0
2001-05-22,784.984985,784.984985,784.984985,784.984985,454.037018,5118050.0
2001-05-23,780.971985,780.971985,776.156006,780.971985,451.715851,3253136.0
2001-05-24,778.564026,788.195007,776.156006,778.564026,450.323151,2287352.0
2001-05-25,784.984985,784.984985,784.984985,784.984985,454.037018,5742264.0
2001-05-28,784.984985,784.984985,784.984985,784.984985,454.037018,0.0
2001-05-29,780.971985,780.971985,780.971985,780.971985,451.715851,3544226.0
2001-05-30,762.510986,778.564026,762.510986,762.510986,441.037872,5089474.0
